id,text,created_at,hashtags
1757531529507754040,@Stonez_02 @adedhayo @Alpha_Yom @AmodaOgunlere @chigozie0102 @OlayinkaAderon7 @tajudine2013gm2 @gsbabatunde @sa_invincible @Shaibu_AO @fattylincorn_01 From Emilokan to enikan lomo 🤣 https://t.co/sflesr9p70,2024-02-13 22:25:44+00:00,
1757531511858081969,@AbdulRachimmks 01 bismillah,2024-02-13 22:25:40+00:00,
1757531428638626225,@adxjnr Ola sha pass burna,2024-02-13 22:25:20+00:00,
1757531400310317481,Way sarap li,2024-02-13 22:25:13+00:00,
1757531373055729889,@EU01NEP MHUA!,2024-02-13 22:25:07+00:00,
1757531350444429793,Tweet: 4VPstya1RFKnEQgGMgljLAeKNNRtOLv589u4uuBrFXDrVVnLN3sQ5hImuG6VzmZezB8HlU 2024-02-13 22:25:01 +0000,2024-02-13 22:25:01+00:00,
1757531318869758178,@aiiriz kayaknya tadi aurora ku pake skin atribut kampanye paslon 01,2024-02-13 22:24:54+00:00,
1757531314930978864,guheuk https://t.co/G9TEZHGfii,2024-02-13 22:24:53+00:00,
1757531303048577449,@Yazeed_Zeezah Fil’azal,2024-02-13 22:24:50+00:00,
1757531300213424287,"@realmadridindo1 Kode alam ""MENANG 01"" Salam Perubahan ☝🏻",2024-02-13 22:24:49+00:00,
1757531206277595454,@Abbanbaffaa @Yazeed_Zeezah Senior man,2024-02-13 22:24:27+00:00,
1757531195091431799,@MalcolmCheikh @medecinbf Kokou trash la ma wakh lako,2024-02-13 22:24:24+00:00,
1757531169015710032,@AndreasSolusi Ketar ketir https://t.co/s4o5hK5pYL,2024-02-13 22:24:18+00:00,
1757531164926161160,@alishasha266 Kirim donk,2024-02-13 22:24:17+00:00,
1757531135347958230,"01 dan 02 yang sering debat, NANTI KALO TBTB PLOT TWIST 03 yang bener HHHHH W MARAH BESAR SI DAN KETAWA PALING 😭😭😭🫵🏻🫵🏻🫵🏻🫵🏻 jangan ada plot twist di antara kita",2024-02-13 22:24:10+00:00,
1757531108940427518,"@jibreelKhalil Abun baidama wani ma’ana wallhi, kuma ai ba haka ake ladabtar da mutum ba, wallahi wait and see what will happen after they release her. Sai sunyi da sunsani da sunbarta ahakan.",2024-02-13 22:24:04+00:00,
1757531092347928770,"@tejarbeledug 2 putaran gw pikir2 riskan, krn 01/03nya ada yg kalah dulu. Yg kalah ntar mesinnya loyo. Tapi semoga gw salah sih. Tp yg jelas proyekan gede udah jalan lagi... Ada yg pede menang",2024-02-13 22:24:00+00:00,
1757531036353978505,"@UbahBareng Paling kesel sama Paslon 01 ini yg selalu janji manis, awas aja ye hari ini gw bakal tusuk tu palanya di surat suara biar kebukti janji manisnya 😡😡😡",2024-02-13 22:23:47+00:00,
1757531033853964656,@tz_marioo Wapi omary mwanga baddie boss mtoto,2024-02-13 22:23:46+00:00,
1757531021862719698,"@realmadridindo1 Kode alam ""MENANG 01""",2024-02-13 22:23:43+00:00,
1757531013637661061,"Kalo dulu mas @gibran_tweet mau ditawari jadi cawapresnya 01 dan 03, apa bakal serame ini kalian? Aahh dasar…#Pemilu2024",2024-02-13 22:23:41+00:00,Pemilu2024
1757530991332315301,@InfoLurah 01 insyaallah menuju perubahan berkeadilan,2024-02-13 22:23:36+00:00,
1757530984038404147,@zeaarish Hujan deres,2024-02-13 22:23:34+00:00,
1757530958385803313,@Savkx_ @DemonLeegon WDYM HEH???,2024-02-13 22:23:28+00:00,
1757530893730644094,"@Fodio1Pen Kana da gaskiya. Allah yayi mana kyakkyawan qarshe, thank God you stopped 👏🏾🤝🏾",2024-02-13 22:23:13+00:00,
1757530874864873692,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @mustafaagus007 Tuh kan diketawain,lu sih yg lapor gak pakek otak,orang mmg fakta semua,,,lucu .belum pemilu aja udah lucu kek gini,,,ckckckxk",2024-02-13 22:23:08+00:00,
1757530872377421928,@kisecchinn AYUDA MSMSNSKSBSK,2024-02-13 22:23:07+00:00,
1757530838420566123,"@sophiamega Iya barusan nanya temen mau bareng ke TPS. Pas gw ajak ""jangan lupa ya 01"" eh dia bales ""gw ke 02 karna sregnya ke itu"" bjir lah SAD banget 😭",2024-02-13 22:22:59+00:00,
1757530828303970359,@NenkMonica Aing sih berharap putaran 2 antara kubu 01 lawan 02..supaya buzzer2  bajingan pemecah belah bangsa dan tukang hina islam dibelakang capres kubu 03 bingung pindah kmana krna bacot2n nya,2024-02-13 22:22:57+00:00,
1757530822213517334,"@saratieru EU ME MIJEWWEEIII, KEIJO E SCHOOL DAYS WHAIHWIWJWIWIWIW",2024-02-13 22:22:56+00:00,
1757530776961429838,@jayjongalaxy Tim ga punya tiktok bisa apa 😔🤏,2024-02-13 22:22:45+00:00,
1757530726059463023,"@Alfiansyah23959 @Karinbahary2 @Harjok23 01 dan 03 jangan munafik,sok suci,sok paling bener,menemukan relawannya serangan dr pagi sampe pagi lagi terang2an blak2an,menangkan 02 Aamiin Yra",2024-02-13 22:22:33+00:00,
1757530632878756020,"Dari film itu, hanya kubu 01 yg tdk ada indikasi curang, betul2 hanya mengandalkan prestasinya…",2024-02-13 22:22:10+00:00,
1757530608430186554,@Harsha_offl3 @ArmaanMalik22 Chalasarlu ichadga,2024-02-13 22:22:05+00:00,
1757530486728278320,"@NenkMonica Ga apa2 lah 02 tumbang didunia maya, kalo dunia nyata biar 01 saja yg tumbang",2024-02-13 22:21:36+00:00,
1757530473704943868,@Karinbahary2 Pasti 01 AMIN pilihanku,2024-02-13 22:21:32+00:00,
1757530446622331340,@Naurafayruzya @NOTASLIMBOY 🤣🤣🤣..klo timses 01..diksh ya...🤭,2024-02-13 22:21:26+00:00,
1757530430453207441,@springbreez3 @sadbiitchie @sophiamega Pasti fyp titok dia si gemoy terus dan fitnah-fitnah ke 01 dan 03,2024-02-13 22:21:22+00:00,
1757530362358698056,01 Big Pun &amp; J Dilla - Beware https://t.co/PoCbhcdZkT,2024-02-13 22:21:06+00:00,
1757530361410859464,01. rujak https://t.co/vikOWnTsA5,2024-02-13 22:21:06+00:00,
1757530274924048614,@_____sonay Kudurun,2024-02-13 22:20:45+00:00,
1757530261477298380,"Bismillah... 
Insya Allah 01 AMIN menang 2 putaran. 
#Salam4Jari",2024-02-13 22:20:42+00:00,Salam4Jari
1757530247208337708,@niwseir @RodriChen @safenetvoice @LBH_Jakarta Duh coba bang bobon dukung 01. Pasti rame viral disanjung2 seantero X raya ini,2024-02-13 22:20:38+00:00,
1757530192497811472,"@alextham878 Yg paling sering, yg paling percaya, yg paling paling kubu 02 dgn survey.
Pas orang lain ngeluarin hasil survey kejang2, uring uring an
Inilah itu lah
Boleh sekarang ketawa 
Wkwkwkwkwkwk",2024-02-13 22:20:25+00:00,
1757530172956590406,"@sophiamega Sebuah privilege semua temanku 01, ada mungkin 1 orang di 02 terakhir aku liat beberapa pekan lalu tapi nggak tau kelanjutannya dia udah pindah ke 01 atau stay sama pilihan dia",2024-02-13 22:20:21+00:00,
1757530104782287192,@MasBRO_back Mantap bang...01 aja bang,2024-02-13 22:20:04+00:00,
1757530103641407493,Yg paling mungkin nyatuin 03&amp;01 adl prabowo menang 1 putaran. Bersatu di sengketa pemilu MK.,2024-02-13 22:20:04+00:00,
1757530035638968803,@AbubakarDija Ah lallai giiteh manga kam 😂,2024-02-13 22:19:48+00:00,
1757530020820766936,@bengkeldodo Mending 03 sih kalo 01 kalah diputaran pertama https://t.co/cyzipNVhFG,2024-02-13 22:19:44+00:00,
1757529938603962872,"@txtdrimedia Jadi tau kan mana yg ketar ketir? Padahal film dokumenter itu Tidak menyudutkan untuk Paslon 01, 02, 03",2024-02-13 22:19:25+00:00,
1757529938364878919,@BBerizik Yg pake cara kuno bukannya 02? 03 &amp; 01 banyak pemilih dari kalangan gen z tuh 🤭,2024-02-13 22:19:25+00:00,
1757529937211461698,"Yg mau pilih 02 coba alasaannya yg make sense, jangan karena gemoy akhirnya milih. Emang bebas milih siapa aja, 01-03.tapi gamasuk akal aja kalo milih hanya krn gemoy. Belajar lah milih karena karakter nya oke, programnya oke. Jangan nyesel diakhir . Byk yg aku temuin disosmed",2024-02-13 22:19:25+00:00,
1757529923382886906,Hujannya siang ke :(,2024-02-13 22:19:21+00:00,
1757529911697219741,"https://t.co/la5mEOZRdp ""Tapin Yamal""",2024-02-13 22:19:18+00:00,
1757529895910146280,"yang tegang dan panas hanya 01 dan 02, kenapa 03 adem ayemya?",2024-02-13 22:19:15+00:00,
1757529850968228297,@LemonEnergy_ @idextratime @bliblidotcom Jangan di samain satu epic moment sama keseluruhan performa satu musim bro,2024-02-13 22:19:04+00:00,
1757529822719258655,Alhamdulilah,2024-02-13 22:18:57+00:00,
1757529778461061298,Blah blah blah blah,2024-02-13 22:18:47+00:00,
1757529776200565200,@Kimberley_PS08 Otw TPS 01 ☝❤,2024-02-13 22:18:46+00:00,
1757529700736598427,@padfooterz nah W,2024-02-13 22:18:28+00:00,
1757529687847514428,"Duh ga sabar banget pengin ke TPS nyoblos mas @aniesbaswedan tapi bukan karna berharap bisa 01 langsung menang, lebih karna ga pengin 02 menang 1 putaran. Kalau soal putaran kedua lebih banyak hal yang bisa terjadi…",2024-02-13 22:18:25+00:00,
1757529656629346670,Niat ingsun hari ini nyoblos 01 Anies Muhaimin lillahi ta'ala,2024-02-13 22:18:18+00:00,
1757529652820852924,@MrDepalitto7 Ntamtumia mayele anunie udi ili ajikinge na majin😂,2024-02-13 22:18:17+00:00,
1757529607513964697,"@Jemark_01 semogaa tahun ini jaehyun punya schedule solo 💗, aku berharap kamu selalu diberikan kesehatan karena jadwal ini lagi super padat, semoga banyak hal hal baik dan dihindari dari hal yang negatif, be happy 🤍

HAPPY JAEHYUN DAY
#27thValentineWithJaehyun
#나의_자부심_재현_생일축하해",2024-02-13 22:18:06+00:00,"27thValentineWithJaehyun, 나의_자부심_재현_생일축하해"
1757529606322844066,"@2024_anies62406 @dayatpiliang @AnggaPutraF Ganjil nya kalo 01 kalah bukan 03 kalah, PATUT DIINGAT!!..masih mau punya presiden yg jd boneka nyonya dan direndahkan di dpn massa nya?..

Diluar  kecurangan/pelanggaran konstitusi/dll tdk menapik kita masih bs menikmati hasil kerja dibelakang kubu 02",2024-02-13 22:18:06+00:00,
1757529577780330720,@myunwoogi T9das as aulas sendo aula de eixo comum HAUWHWUWJJSJWKWKW,2024-02-13 22:17:59+00:00,
1757529510784979032,@annisamaghfira jigana mah 01 ca 😆,2024-02-13 22:17:43+00:00,
1757529504489296331,"@bawaslu_RI Ga ada yg di gubris replyannya, ekwkwk lagi sibuk apa sih? Sibuk menutupi kecurangan 02??? Kecurangan 02 bejibun yg nyata nyata terus dilakukan aja ga di gubris. Giliran yg nyangkut 01 sama 03 gercep  wkwkw Gaji gede kerja nol.  Makan tuh uang haram.",2024-02-13 22:17:41+00:00,
1757529429616775439,@bengkeldodo Udah yakin 01 yg terbaik lah https://t.co/AWN8kwQ5zF,2024-02-13 22:17:23+00:00,
1757529390374863266,"alesan gw golput emng subyektif, 01 ada nasdem dan amin rais, 02 cara mengangkangi konstitusi nya, 03 tidak rela melihat presiden direndahkan sm ibu besar. sesimple itu",2024-02-13 22:17:14+00:00,
1757529321789686063,"aku mau bengi istikharah, hasile
aku mimpi digandeng ganjar
((lagek bgtt tangi iki aku))

wes jelas, diantara 01 dan 03
putaran pertama iki pilihanku 03",2024-02-13 22:16:58+00:00,
1757529318824255887,@AbdulRachimmks 01 Bismillah....,2024-02-13 22:16:57+00:00,
1757529304857190509,@mihrabku @triyanto_srgn @aniesbaswedan @cakimiNOW Pndukung yg dikatain itukan skrg pindah ke 01..🤣🤣🤭✌,2024-02-13 22:16:54+00:00,
1757529296632168950,Serangan fajar nya banjir guys https://t.co/AZYW4BreFw,2024-02-13 22:16:52+00:00,
1757529293280948395,@_ragnar_01 @girl_mystery001 Bhai ab reverse ho gya Tera.. following 200 ho gye 😉😉🥹,2024-02-13 22:16:51+00:00,
1757529256203268235,Gisanan kunapa kekami ini. Dana.,2024-02-13 22:16:42+00:00,
1757529234363629680,"@everyminwon_k maksudnya?
itu kan nanti di tps deket2 kamu kan, klo uda perhitungan suara itu hasilnya masukin aja, 01 brapa 02 brapa 03 brapa, sama fotonya",2024-02-13 22:16:37+00:00,
1757529188024844593,"Ikhtiar jalur langit...
Pemilu Jurdil Transparan, demokratis, senang bahagia, yakin AMIN 01 Menang satu putaran.
#01AMINwinElection
@aniesbaswedan
@cakimiNOW @yusuf_ch
@EmHasanuddin @hanifdhakiri
@zainul_munas @HasanRofiqi4
@Brigade01Arwan1 @BALAD_AMIN24 https://t.co/KWKCU0zKqi",2024-02-13 22:16:26+00:00,01AMINwinElection
1757529163999699240,Mbow wow😂,2024-02-13 22:16:20+00:00,
1757529127241039878,"@LemonEnergy_ @idextratime @bliblidotcom Berhasil bawa Wolfsburg peringkat 2 2014/2015
Jadi pemain terbaik Bundesliga 2014/2015
Assist terbanyak 2014/2015 Bundesliga
Kurang individu apa bro kwkw",2024-02-13 22:16:11+00:00,
1757528993618899052,@AbdulRachimmks perubahan #01,2024-02-13 22:15:40+00:00,
1757528971875590520,"@dr_koko28 Siap 01, dok.",2024-02-13 22:15:34+00:00,
1757528928921764292,@Chavesz08 Duh alah mba ngomong nya udah pd banget.. padahal nonton cuplikan doang 😭😭 cuplikan yang mba nonton itu pasbagian 02 dicari kesalahan pasbagian 01.sama 03 mba kaga liat 😭😭nonton dulu mba baru bikin kritik kocak banget njir,2024-02-13 22:15:24+00:00,
1757528926442885499,@sophiamega temen kantorku ada yang bilang katanya orang yang paling susah dibilangin itu pendukung 01??? ga kebalik apa😭,2024-02-13 22:15:24+00:00,
1757528860416209144,"Bersiap ditemani hujan untuk nyoblos #pks 8 Dan #AMINwinElection 01. 
Kok PKS? Setidakny di daerah gue PKS lebih berperan ke rakyat dibanding partai lain",2024-02-13 22:15:08+00:00,"pks, AMINwinElection"
1757528702504563012,Subhanallahi 😭,2024-02-13 22:14:30+00:00,
1757528658062028924,Alasan masuk akal sampai sekarang karna ga milih karna gerbong belakang 01 dan histori pilkada sebelumnya + ga milih 03 karna partai pengusung nya.,2024-02-13 22:14:20+00:00,
1757528549710504242,@Gr4sssss @xquitavee Pilih 01 jika ingin Surya Paloh akan berkuasa,2024-02-13 22:13:54+00:00,
1757528425802162250,Mhm kan kitsa7bli les fans dial Barca mklkhin 7it ki9arno De Jong bPedri walakine hado 7ala khassa,2024-02-13 22:13:24+00:00,
1757528401152532580,"Kayak MISAL pendukung paslon nomer 03 debat sama 01, sama-sama bawa data hasil kinerja dari Pak Anies sama Pak Ganjar kan enak. Terus lagi, pendukung 01 debat sama pendukung 02, kalau bawa data hasil kinerja Pak Prabowo sama Pak Anies ITU LEBIH ENAK debatnya.",2024-02-13 22:13:18+00:00,
1757528305660461259,@Iam_SirJEDI @broke_punter @samcolesworld Opay Adebayo Abraham 9031541997🙏🙏🙏 thanks https://t.co/XmuaFLdHeD,2024-02-13 22:12:56+00:00,
1757528289097503039,@AbdulRachimmks 01 demi waktu PERUBAHAN,2024-02-13 22:12:52+00:00,
1757528180251152779,"Semangat juang Ganjar-Mahfud disambut dengan antusias oleh warga Solo, menandakan keyakinan yang mendalam dari Jawa Tengah . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @abcdefg55312406 
#GanjarMahfud2024
#KitaAdalahTiga
#Coblos3 https://t.co/08uFBwZOGS",2024-02-13 22:12:26+00:00,"GanjarMahfud2024, KitaAdalahTiga, Coblos3"
1757528148336636067,pilih 01 atau 03 aja jelas jelas ada yang lebih benerr blokkkk,2024-02-13 22:12:18+00:00,
1757528048025604448,"Bener"" last minute like literally baru jam 5:00 bisa masuk padahal keretanya dateng jam 5:01",2024-02-13 22:11:54+00:00,
1757528035862188464,"@HerlinaTL @tanyarlfes Begitulah hasil KKN, di bawah standar kualitas kepemimpinannya. 😇😇😇",2024-02-13 22:11:51+00:00,
1757527983030677988,Siapapun presiden nya ntar pls apakah beliau bakal kepake lagi semisal 01 atau 02 yg menang? https://t.co/7bLqpmUe7o,2024-02-13 22:11:39+00:00,
1757527978584797643,"Bismillah, mari coblos 01 AMIN dan partai pendukungnya
@NasDem 
@PKSejahtera 
@DPP_PKB 
@PartaiumatK",2024-02-13 22:11:38+00:00,
1757527947198570608,@barbieyenses Peki🥲,2024-02-13 22:11:30+00:00,
1757527861668544580,"@WagimanDeep212_ Sorry ya saya bantu jawab sebagai pengguna SiRekap, bukan 02 aja yg bertambah, permasalahan setiap user beda2, ada yg 01 02 maupun 03, kebetulan itu mungkin 02 jadi viral aja",2024-02-13 22:11:10+00:00,
1757527791367520555,@__abdulazack @ChademaTz @MKajange81978 @jjmnyika Ivi wewe mzee mbona wewe ni jau sana,2024-02-13 22:10:53+00:00,
1757527728289636504,"@Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @_memoryusang @islah_bahrawi @Miduk17 @mikuroQ @ch_chotimah2 @vita_AVP Emang film ini kan berisi cm asumsi dan opini saja tidak memakai data.. dan menurutku di masa tenang ada film seperti ini, justru ini akan menjadi bulnder bagi 01 dan 03 dan banyak kader dan oendukungnya akan pindah ke 02",2024-02-13 22:10:38+00:00,
1757527720790274387,kegemesan sayanyaa,2024-02-13 22:10:36+00:00,
1757527632806302076,Menan,2024-02-13 22:10:15+00:00,
1757527586060800478,Ih hahahaha,2024-02-13 22:10:04+00:00,
1757527564904526073,"@menghanyurkan Bener, gua pilih Jokowi juga karena gak suka bowo",2024-02-13 22:09:59+00:00,
1757527528481378684,"opini gw yaa, kemenangan 02 rate nya tinggi klo 1 putaran. kalopun sampe 2 putaran 01 gabung 03 kemungkinan kecil krn pdip partai yg ideologi nya kuat + perubahan sama berkelanjutan tidak bisa berjalan beriringan bro, tapi chance 02 memang gede",2024-02-13 22:09:50+00:00,
1757527471719854590,"@PartaiSocmed Gak ngurus, jgn lupa coblos 01",2024-02-13 22:09:37+00:00,
1757527466581893405,"@PartaiSocmed Kok ga ada skenario 01 dan 03 menang 1 putaran? Pasti jawabannya ""ying riilistis siji""",2024-02-13 22:09:35+00:00,
1757527452929413445,"@JancukTo87 @gatauapaapa123 Bukannya yg panik mereka( 01-03) ya? Tau aja tuh 02 lagi naik daun wlee, sampe buat film aja kolaborasi wew wkwk tapi ga ngaruh sihh wirr. Ada part 2 nya gaaa? 😋",2024-02-13 22:09:32+00:00,
1757527438316482917,"@Walidainj_037 km ga bisa baca itu di atas?? baru 1 aja di spill dah di blokir wkwk,

di filmnya 01 paling bersih mentri/penjabat yg kamapye cm 1 menaker, pdhl di lapangan Mendes, Mentri pertanian,mentri komunikasi dll,ikutan kampaye,malah jd koruptor dan ad aliran dana korupsi, tp di tutup2i",2024-02-13 22:09:29+00:00,
1757527417017491548,@MichalFier1 0.01 Kotena,2024-02-13 22:09:24+00:00,
1757527393504559126,"kalo 01 menang, trs ikn gimana....",2024-02-13 22:09:18+00:00,
1757527283630272882,@Rahmansada53280 Bani?,2024-02-13 22:08:52+00:00,
1757527240219500928,"@Jemark_01 stay healthy dan semoga penuh berkat baik tahun ini dan seterusnya
HAPPY JAEHYUN DAY
#27thValentineWithJaehyun
#나의_자부심_재현_생일축하해",2024-02-13 22:08:42+00:00,"27thValentineWithJaehyun, 나의_자부심_재현_생일축하해"
1757527235463094706,"Bismillah, hari ini mari kita buktikan dgn coblos 01 AMIN
#AMINmenang 
#AminPalingSiapUntukIndonesia 
#AMINIndonesiaLebihBaik",2024-02-13 22:08:40+00:00,"AMINmenang, AminPalingSiapUntukIndonesia, AMINIndonesiaLebihBaik"
1757527207923089681,@Omohz2 @Adesoyevictor22 Akuko😒,2024-02-13 22:08:34+00:00,
1757527182359023853,Haqqul Yaqin... bismillah https://t.co/ey9TElzOsZ,2024-02-13 22:08:28+00:00,
1757527179242721311,"@PartaiSocmed @LuqmanBeeNKRI Wah abang promosiin PKB
Kenapa gak sekalian sama 01 nya🥰",2024-02-13 22:08:27+00:00,
1757527143008104565,"BISMILLAH SIAP COBLOS AMIN NO 01

#AMINmenang",2024-02-13 22:08:18+00:00,AMINmenang
1757527056932335638,"@brainjotter__ 8109342311
Opay/ Isa Abdullahi🙏 

i believe in miracle.",2024-02-13 22:07:58+00:00,
1757527046366916853,"""ingat yg melengserkan blio ada di 01 n 03"" ealah bukannya 02 ngancem nembag jg ya,,",2024-02-13 22:07:55+00:00,
1757526975168848154,Bjir gue dapet info dari warga sini katanya daerah sini kalo gk 02 ya 03 senah. Kasian 01 masih kena framing gk bisa kerja:)),2024-02-13 22:07:38+00:00,
1757526908261261359,"@PatubMbel Pie mas cak zakki kro ustadz fahmi wes 01,gari jenengan,kulo tumut sesepuh niki🤭",2024-02-13 22:07:22+00:00,
1757526903265657258,@anaju_arrudaa AKqkakakkakajak eu t amo bb,2024-02-13 22:07:21+00:00,
1757526884584464632,"@mickeystoreeid @tanyarlfes 01 mundur aja pengen tau reaksi pemuja nya ketika junjungan nya pake baju oren,03 juga sama kelarin dulu itu e ktp",2024-02-13 22:07:17+00:00,
1757526783082033172,@StillYoursADD Allah kawo mana zaman Lpy,2024-02-13 22:06:53+00:00,
1757526755982909498,"@maspatiiinn @maharirin @kemalpalevi @ehardiantoo Berita apaan ? Isinya nyudutin 02, padahal yg dilakuin 03 sama aja, dan politik identitas 01 busuknya ga dibahas 🤣
Konyol kalo terlalu percaya DV sampe menggadaikan akal sehat",2024-02-13 22:06:46+00:00,
1757526712563401212,"Besok 14 Februari kita harus kompak ke TPS coblos AMIN 01, dan mengawal suara kita agar tidak dicurangi mulai dari tps. 
@aniesbaswedan
@cakimiNOW

#01AMINwinElection
#AMINmenang https://t.co/sURb5QZvqH",2024-02-13 22:06:36+00:00,"01AMINwinElection, AMINmenang"
1757526704921162222,@Element_abdul 😂kashamdupe,2024-02-13 22:06:34+00:00,
1757526594648682951,"@Naija_PR 😂😂😂😂😂😂😂😂
Emi lokan 😂😂",2024-02-13 22:06:08+00:00,
1757526573102858653,@AbdulRachimmks Pak Anis 01,2024-02-13 22:06:02+00:00,
1757526496854577161,Tangina.,2024-02-13 22:05:44+00:00,
1757526464281666009,"semoga org yg nyoblos 02 pas dibilik tangannya kegeser sendiri, trus kecoblosnya 01/03 ya Allah",2024-02-13 22:05:37+00:00,
1757526462503276836,WOYY AHHH LUCU BGTTT,2024-02-13 22:05:36+00:00,
1757526442756485575,@dhemit_is_back Gerombolan lu laporin 01..lha ini bukannya kampanye nnyingggg....,2024-02-13 22:05:31+00:00,
1757526428017705167,"@EYulihastin Bekasi kota hujan dari jam 01:00,, sampai skrng bu,, awet pisan hujannya",2024-02-13 22:05:28+00:00,
1757526352394338710,"@PartaiSocmed ga yakin juga 01 03 bakal meunang wkwk, dibelakang 02 penguasa, mau ape lo wkwk",2024-02-13 22:05:10+00:00,
1757526256239993263,"Pilih 01 02 02 terserah.
Aku pengennya kamu pilih aku😞",2024-02-13 22:04:47+00:00,
1757526227479609787,"PDIP udah gak sekuat pas jaman Pak SBY fi, klo 02 menang mereka mau gak mau harus koalisi sih fi. Tapi klo 01 yg menang gak tau dah nasib ni partai begimana 😅",2024-02-13 22:04:40+00:00,
1757526219506213090,"gabisa prediksi²an, kl prediksi main bersih pasti 01, kl udh campuran kotor² ini ga keprediksi 😵‍💫",2024-02-13 22:04:38+00:00,
1757526203429478869,"@sophiamega Aku kmrn kerja kelompok, kurang lebihada 8 org, mereka semua pilih 02. Pas tau aku pilih 01 aku “dibully” mereka blgnya mau kasih “pencerahan” supaya aku pilih 02. Justru semakin mereka kyk gitu, mlah semakin aku gamau pilih 02. Trs di grup kerkom jg aku disuruh trs buat pilih 02",2024-02-13 22:04:34+00:00,
1757526203328835717,Bismillah... Kita kawal suara 01 di TPS masing -masing.,2024-02-13 22:04:34+00:00,
1757526173838610851,"@SOBAT_ANIES AMIN  01 perubahan Menang , Allahuma Aamiin 🤲",2024-02-13 22:04:27+00:00,
1757526077986275569,"@UGM_FESS Yah bagi yg warah, mereka akan di jadikan bahan olok olok di karena pemikiran dangkal ny tentang memilih sosok pemimpin",2024-02-13 22:04:04+00:00,
1757526070306467855,"@Jemark_01 Happy jaehyun dayy, semoga selalu dikelilingi orang"" yang baik, sayang, dan selalu support jaehyu, semoga karir jaehyun semakin suksess, be happy and healthy. Thanks for being born into this world, ily 🤍

HAPPY JAEHYUN DAY
#27thValentineWithJaehyun
#나의_자부심_재현_생일축하해",2024-02-13 22:04:03+00:00,"27thValentineWithJaehyun, 나의_자부심_재현_생일축하해"
1757525988869804295,Anjir kayaknya ga jadi 01. Penentuan di detik akhir. 😅,2024-02-13 22:03:43+00:00,
1757525962647110059,@PartaiSocmed Yang paling bisa bawa Indonesia terpandang dimata dunia ya 01 https://t.co/JdWFAszIWP,2024-02-13 22:03:37+00:00,
1757525957764686147,@taffagueye346 😂😂😂fin bi moy dakh,2024-02-13 22:03:36+00:00,
1757525894674186597,"Aku masih ga habis pikir. Sebagai pemilih 99% yang condong ke 01, aku berada di gerbong yang sama dengan para pemilih dari buzzer2 model mardigu, connie, dr tifa, sapa lagi yoo wkakowkaowkaowkqowk",2024-02-13 22:03:21+00:00,
1757525849262211125,@iamaquid Aur Yh Madame Punjab ki CM bne ja rhi hn,2024-02-13 22:03:10+00:00,
1757525799983300948,@tinobinladin Adebayo Abraham opay 9031541997,2024-02-13 22:02:58+00:00,
1757525789304832349,Bismillah..Kita kawal suara 01 di TPS masing -masing.,2024-02-13 22:02:56+00:00,
1757525671163940992,"@DailyRemindrs_ Yup, namaz to farz ha ada krni hi ha
🔙🔙",2024-02-13 22:02:27+00:00,
1757525664566010260,@bod_republic Shey won ti fi ikan gba ikan lowo e ri?,2024-02-13 22:02:26+00:00,
1757525640390320243,"Bismillaah selamat memilih yaa hari ini temen-temen semua! Pilih sesuai hati nurani dan tentunya rekam jejak paling bagus (((((Yg penting bukan no. 2 ahaha)))))
Bismillaah 01 menang🤲🏻",2024-02-13 22:02:20+00:00,
1757525633666805958,"@AndreasSolusi Tapi.. Asal bukan 02.
Klo saya sih 01. Cerdas, mencerdaskan. https://t.co/NXjn9H0ovt",2024-02-13 22:02:18+00:00,
1757525620249207041,@romantisasislam @wordfangs Ginilah pendukung 01 itu,2024-02-13 22:02:15+00:00,
1757525555065585820,"@lilaccountz Ngga, gua yakin kalo dicurangin Abah, Cak Imin, dan whole 01 election team akan fight. Ini akan panjang kok. Ngga kayak yg kmrn, banyak kasus, tersandra, akhirnya malah gabung.",2024-02-13 22:02:00+00:00,
1757525548279246906,Tweet: uWdcL8xTHYuRUAerupT6n2bYxvZkoWbr8hdoTpPXlKEYjeHUDFFFMs3ZDuHEA1v74BfHbH 2024-02-13 22:01:58 +0000,2024-02-13 22:01:58+00:00,
1757525545624211634,"Belum terpilih saja kelompok dan kroni ny mulai berlaku otoriter, apalagi sudah terpilih, dalam kepalany sudah ada kebengisan dan kekejaman, sadarlah wahai kaum muda dan terpelajar, bajingan kotor dan tempramen itu tidak layak memimpin negeri ini, pelanggar ham berat dan org orba",2024-02-13 22:01:57+00:00,
1757525543472562611,Tweet: uWdcL8xTHYuRUAerupT6n2bYxvZkoWbr8hdoTpPXlKEYjeHUDFFFMs3ZDuHEA1v74BfHbH 2024-02-13 22:01:57 +0000,2024-02-13 22:01:57+00:00,
1757525514942812560,"@zoolsic @princeofzaza @aniesbaswedan Ini salah satu tweet 23 semoga paham kesempatan hanya 0,01% https://t.co/n7NAj6bz3Z",2024-02-13 22:01:50+00:00,
